appid,name,developer,publisher,score_rank,positive,negative,userscore,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,discount,ccu,owners_min,owners_max,owners_median,release_date,genres,is_free,metacritic_score,dlc_count
553660,PWND,Skydance Interactive,Skydance Interactive,,629,253,0,"100,000 .. 200,000",76,0,42,0,0,0,0,0,100000,200000,150000.0,"6 Apr, 2018","Action, Casual, Free To Play, Indie",False,,0
1290260,Dark Roll: Free Kick Challenge,Pawel Zajac (Artbarian Games),Pawel Zajac (Artbarian Games),,956,229,0,"100,000 .. 200,000",272,1,146,1,0,0,0,1,100000,200000,150000.0,"5 Aug, 2021","Casual, Indie, Simulation, Sports, Free To Play",True,,1
429680,Spellweaver,Dream Reactor,Dream Reactor,,1015,351,0,"100,000 .. 200,000",277,0,83,0,0,0,0,5,100000,200000,150000.0,"1 Feb, 2016","Free To Play, Indie, Massively Multiplayer, Strategy",True,63,4
1895300,Shinobi Warfare,TechnoTal,TechnoTal,,3011,229,0,"100,000 .. 200,000",213,0,247,0,0,0,0,61,100000,200000,150000.0,"14 Jun, 2022","Free To Play, RPG",True,,0
641780,The Drone Racing League Simulator,The Drone Racing League,The Drone Racing League,,3407,640,0,"100,000 .. 200,000",761,40,291,40,999,999,0,45,100000,200000,150000.0,"1 Nov, 2017","Action, Indie, Racing, Simulation, Sports",False,,0
457590,Luna Online: Reborn,Funtime,Subagames,,257,167,0,"100,000 .. 200,000",1236,0,356,0,0,0,0,0,100000,200000,150000.0,"17 Oct, 2017","Adventure, Casual, Massively Multiplayer, RPG",False,,0
371310,Karos Returns,Galaxy Gate,RedFox Games,,355,133,0,"100,000 .. 200,000",123,0,137,0,0,0,0,0,100000,200000,150000.0,"30 Jul, 2015","Free To Play, Massively Multiplayer, RPG",False,,0
299250,European Ship Simulator,Excalibur,Excalibur Games,,326,416,0,"100,000 .. 200,000",194,0,275,0,1999,1999,0,2,100000,200000,150000.0,"4 Nov, 2016",Simulation,False,,0
283060,Lucent Heart,Playcoo,Suba Games,,176,173,0,"100,000 .. 200,000",296,0,102,0,0,0,0,1,100000,200000,150000.0,"11 Feb, 2016","Adventure, Casual, Free To Play, Massively Multiplayer, RPG",True,,0
356130,Heroes of Scene,Icy Donut,Icy Donut,,326,343,0,"100,000 .. 200,000",92,0,69,0,0,0,0,1,100000,200000,150000.0,"26 Aug, 2015","Indie, Massively Multiplayer, Strategy",False,,0
351790,Invisible Apartment,"Milan Kazarka, Jeroen van Oosten",Vysoko Anime Production,,289,123,0,"100,000 .. 200,000",37,0,41,0,0,0,0,0,100000,200000,150000.0,"2 Mar, 2015","Adventure, Free To Play, Indie",True,,4
1153700,Eternal Magic,Duoyi,101XP,,463,221,0,"100,000 .. 200,000",2394,0,1113,0,0,0,0,0,100000,200000,150000.0,"17 Apr, 2020","Action, Free To Play, Massively Multiplayer, RPG",False,,0
393410,World of Soccer,WoS Development Team,Huebotics,,678,397,0,"100,000 .. 200,000",52,0,26,0,0,0,0,0,100000,200000,150000.0,"26 Aug, 2015","Action, Free To Play, Indie, Massively Multiplayer, Sports",False,,0
348460,Bierzerkers,Shield Break Studios,Shield Break Studios,,243,276,0,"100,000 .. 200,000",25,0,25,0,499,499,0,0,100000,200000,150000.0,"25 Feb, 2016","Action, Indie",False,,0
596940,Hide and Seek,Llama Software,Llama Software,,149,231,0,"100,000 .. 200,000",34,0,16,0,0,0,0,0,100000,200000,150000.0,"31 Aug, 2017","Casual, Free To Play, Indie",True,,46
304690,Star Sonata 2,Landauer Games,Landauer Games,,187,93,0,"100,000 .. 200,000",26,0,32,0,0,0,0,21,100000,200000,150000.0,"12 Jun, 2020","Free To Play, Indie, Massively Multiplayer",True,,1
1690730,Incremental Cubes,"Idle System, Inc.","Idle System, Inc.",,664,294,0,"100,000 .. 200,000",10463,378,778,378,0,0,0,54,100000,200000,150000.0,"3 Nov, 2021","RPG, Simulation, Free To Play",True,,0
542310,Escape the Game,Simon Fredholm,Simon Fredholm,,1581,315,0,"100,000 .. 200,000",34,0,29,0,0,0,0,0,100000,200000,150000.0,"13 Oct, 2016","Adventure, Free To Play, Indie",True,,0
397040,Sphere 3,GameXP.com,GameXP.com,,259,229,0,"100,000 .. 200,000",71,0,63,0,0,0,0,10,100000,200000,150000.0,"2 Dec, 2015","Action, Massively Multiplayer, RPG, Free To Play",True,,10
1509820,Cloud Climber,Two Star Games,Two Star Games,,3737,330,0,"100,000 .. 200,000",23,0,17,0,0,0,0,0,100000,200000,150000.0,"14 Jan, 2021","Adventure, Casual, Indie, Free To Play",True,,1
416670,Gunslingers,Kovalim,Kovalim,,179,163,0,"100,000 .. 200,000",126,0,149,0,0,0,0,0,100000,200000,150000.0,"17 Dec, 2015","Free To Play, Strategy, Early Access",False,,0
574560,"Dude, Stop",Team HalfBeard,Team HalfBeard,,2171,335,0,"100,000 .. 200,000",200,0,169,0,1499,1499,0,8,100000,200000,150000.0,"1 Jun, 2018","Adventure, Casual, Indie",False,,0
435060,GameLooper,GameLooper,GameLooper,,160,74,0,"100,000 .. 200,000",78,0,29,0,0,0,0,0,100000,200000,150000.0,"21 Jan, 2016","Education, Software Training, Utilities",True,,0
510660,Big Bang Empire,Playata GmbH,European Games Group AG,,720,351,0,"100,000 .. 200,000",20149,0,39657,0,0,0,0,27,100000,200000,150000.0,"23 Aug, 2016","Adventure, Casual, Indie, Massively Multiplayer, RPG, Strategy, Free To Play",True,,0
704040,Castle Clicker : Building Tycoon,Autotelic Games LLC,Autotelic Games LLC,,463,224,0,"100,000 .. 200,000",913,0,37,0,0,0,0,10,100000,200000,150000.0,"2 Oct, 2017","Casual, Free To Play, Indie, Simulation, Strategy",True,,1
415270,Star Crusade CCG,"ZiMAD, Inc.","ZiMAD, Inc.",,1500,379,0,"100,000 .. 200,000",1041,0,117,0,0,0,0,3,100000,200000,150000.0,"7 Sep, 2016","Casual, Free To Play, Massively Multiplayer, Strategy",True,,3
751440,VR Kanojo / VRカノジョ,ILLUSION,ILLUSION,,1484,475,0,"100,000 .. 200,000",147,0,154,0,4999,4999,0,1,100000,200000,150000.0,"8 Apr, 2018",Adventure,False,,0
801220,Magnificent 5,Free Reign Entertainment LLC,Free Reign Entertainment LLC,,50,77,0,"100,000 .. 200,000",16,0,16,0,0,0,0,0,100000,200000,150000.0,"23 Jan, 2020","Action, Free To Play, Indie, Massively Multiplayer",False,,0
675690,Tribal Wars,InnoGames,InnoGames,,531,207,0,"100,000 .. 200,000",6453,0,2090,0,0,0,0,66,100000,200000,150000.0,"12 Nov, 2020","Action, Free To Play, Massively Multiplayer, Strategy",True,,0
360150,How To Survive: Third Person Standalone,Eko Software,505 Games,,711,537,0,"100,000 .. 200,000",257,0,171,0,999,999,0,1,100000,200000,150000.0,"2 Jul, 2015","Action, Adventure, RPG",False,,0
1250790,Crafting Idle Clicker,Bling Bling Games GmbH,Bling Bling Games GmbH,,379,423,0,"100,000 .. 200,000",1125,79,197,79,0,0,0,97,100000,200000,150000.0,"4 Jun, 2020","Casual, Indie, Simulation, Strategy, Free To Play",True,,0
2061440,Oxygen: First Breath,Turquoise Revival Games,"GrabTheGames, UpgradePoint",,1432,162,0,"100,000 .. 200,000",218,0,111,0,0,0,0,7,100000,200000,150000.0,"7 Oct, 2022","Indie, Simulation, Strategy, Free To Play",True,,0
345650,Without Within,InvertMouse,InvertMouse,,1785,235,0,"100,000 .. 200,000",24,0,25,0,0,0,0,2,100000,200000,150000.0,"22 Jan, 2015","Free To Play, Indie",True,,1
402020,The Park,Funcom,Funcom,,2177,934,0,"100,000 .. 200,000",125,0,103,0,1299,1299,0,0,100000,200000,150000.0,"27 Oct, 2015",Adventure,False,,0
385890,Golden Rush,Forbes Consult Ltd,ELYLAND  INVESTMENT COMPANY Ltd,,229,275,0,"100,000 .. 200,000",82,0,65,0,0,0,0,0,100000,200000,150000.0,"23 Sep, 2015","Action, Free To Play, Massively Multiplayer, RPG, Strategy, Early Access",False,,0
723790,The Pirate: Plague of the Dead,Home Net Games,Home Net Games,,468,139,0,"100,000 .. 200,000",172,7,87,7,0,0,0,2,100000,200000,150000.0,"13 Oct, 2017","Action, Adventure, Free To Play, Indie, Simulation, Strategy",True,,0
895670,Armajet,Super Bit Machine,Super Bit Machine,,585,103,0,"100,000 .. 200,000",139,0,118,0,0,0,0,0,100000,200000,150000.0,"8 Oct, 2019","Action, Free To Play",True,,0
421670,CUPID - A free to play Visual Novel,Fervent,Afterthought Studios,,1128,172,0,"100,000 .. 200,000",110,0,148,0,0,0,0,0,100000,200000,150000.0,"4 Mar, 2016","Free To Play, Indie, RPG, Simulation",True,,0
338000,Echoes+,Binary Zoo,Kikiwik Games,,791,67,0,"100,000 .. 200,000",47,0,35,0,0,0,0,2,100000,200000,150000.0,"15 Jan, 2015","Action, Free To Play, Indie",True,,0
628730,Adolescent Santa Claus,"TALESSHOP Co., Ltd.","TALESSHOP Co., Ltd.",,1092,192,0,"100,000 .. 200,000",25,0,18,0,0,0,0,0,100000,200000,150000.0,"30 Jun, 2018","Adventure, Casual, Indie, Free To Play",True,,1
385530,Астролорды: Облако Оорта,Aratog LLC,Conglomerate 5,,142,74,0,"100,000 .. 200,000",71,0,106,0,0,0,0,0,100000,200000,150000.0,"29 Sep, 2015","Free To Play, Indie, Massively Multiplayer, Strategy",True,,10
829420,Fun Hospital,OrangesGame Technology Limited,OrangesGame Technology Limited,,367,211,0,"100,000 .. 200,000",628,0,886,0,0,0,0,94,100000,200000,150000.0,"21 Jun, 2018","Casual, Indie, RPG, Simulation, Strategy, Free To Play",True,,0
574740,Fausts Alptraum,LaboRatStudio,LaboRatStudio,,1083,72,0,"100,000 .. 200,000",269,0,240,0,0,0,0,2,100000,200000,150000.0,"8 Apr, 2017","Adventure, Indie, Free To Play",True,,1
677810,Wing of Misadventure,Allyson de Souza Bacon,4Tabern,,232,172,0,"100,000 .. 200,000",4522,0,4522,0,0,0,0,0,100000,200000,150000.0,"4 Dec, 2020","Action, Adventure, Free To Play, Indie, Massively Multiplayer, RPG, Strategy",True,,0
1267240,Chaos Combat Chess,This Game Studio,"Rogue Games, Inc.",,179,68,0,"100,000 .. 200,000",72,0,72,0,0,0,0,0,100000,200000,150000.0,"20 Oct, 2020","Action, Free To Play, Indie, Strategy",False,,0
889730,Downtown Mafia: Gang Wars,DYNAMICNEXT,DYNAMICNEXT,,97,46,0,"100,000 .. 200,000",16,0,16,0,0,0,0,11,100000,200000,150000.0,"25 Jul, 2018","Casual, Indie, Massively Multiplayer, RPG, Strategy, Free To Play",True,,0
226560,Escape Dead Island,Fatshark,Deep Silver,,990,611,0,"100,000 .. 200,000",237,0,230,0,1499,1499,0,3,100000,200000,150000.0,"20 Nov, 2014",Adventure,False,52,0
510510,WWE 2K17,"Visual Concepts, Yuke's Co., LTD",2K,,1092,606,0,"100,000 .. 200,000",2191,0,1847,0,0,0,0,6,100000,200000,150000.0,"7 Feb, 2017","Simulation, Sports",False,61,0
1391220,Scrapnaut: Prologue,SpiffyBit,RockGame S.A.,,627,91,0,"100,000 .. 200,000",83,0,46,0,0,0,0,1,100000,200000,150000.0,"9 Sep, 2020","Adventure, Free To Play, Indie",False,,0
630140,Sky Clash: Lords of Clans 3D,AIVIK LLC,Absolutist Ltd.,,194,58,0,"100,000 .. 200,000",93,0,136,0,0,0,0,32,100000,200000,150000.0,"5 Sep, 2018","Massively Multiplayer, Strategy, Free To Play",True,,0
468530,A Date in the Park,Cloak and Dagger Games,Cloak and Dagger Games,,1627,238,0,"100,000 .. 200,000",77,0,67,0,0,0,0,1,100000,200000,150000.0,"19 Jul, 2016",Adventure,True,,1
759530,Struckd - 3D Game Creator,Struckd AG,Struckd AG,,195,175,0,"100,000 .. 200,000",138,0,209,0,0,0,0,0,100000,200000,150000.0,"2 Feb, 2018","Action, Adventure, Casual, Racing, RPG, Early Access",False,,0
464800,Twisted Worlds,Absolutist Ltd.,Absolutist Ltd.,,83,66,0,"100,000 .. 200,000",626,0,1230,0,0,0,0,3,100000,200000,150000.0,"17 Jun, 2016","Adventure, Casual, Free To Play",True,,0
472680,Elisa: The Innkeeper - Prequel,Neoclassic Games,Neoclassic Games,,614,169,0,"100,000 .. 200,000",38,0,47,0,0,0,0,1,100000,200000,150000.0,"14 Jun, 2016","Adventure, Casual, Indie, Free To Play",True,,0
257400,Fuse,Mixamo,Mixamo,,1462,778,0,"100,000 .. 200,000",166,7,39,7,0,0,0,8,100000,200000,150000.0,"28 Mar, 2014","Animation & Modeling, Design & Illustration, Utilities, Video Production",True,,1
1131190,NERTS! Online,Zachtronics,Zachtronics,,1490,72,0,"100,000 .. 200,000",109,89,100,89,0,0,0,2,100000,200000,150000.0,"5 Jan, 2021","Action, Casual, Free To Play, Indie",True,,1
464700,Maui,Kokua Games,Kokua Games,,221,192,0,"100,000 .. 200,000",635,0,638,0,0,0,0,0,100000,200000,150000.0,"26 Apr, 2016","Action, Adventure, Casual, Free To Play, Indie",True,,0
856880,Fighting Fantasy Classics,Tin Man Games,Tin Man Games,,255,63,0,"100,000 .. 200,000",8,0,8,0,0,0,0,2,100000,200000,150000.0,"5 Jun, 2018","Indie, RPG, Free To Play",True,,19
1515180,Junkyard Simulator: First Car (Prologue 2),Rebelia Games,PlayWay S.A.,,354,167,0,"100,000 .. 200,000",93,0,86,0,0,0,0,1,100000,200000,150000.0,"31 Mar, 2021",Simulation,False,,0
434520,Simutrans,The Simutrans Team,The Simutrans Team,,468,154,0,"100,000 .. 200,000",349,0,226,0,0,0,0,31,100000,200000,150000.0,"24 May, 2016","Free To Play, Simulation, Strategy",True,,7
6220,FlatOut,"Bugbear Entertainment, ZOOM Platform Media, Jordan Freeman Group",Strategy First,,5026,445,0,"100,000 .. 200,000",225,77,52,77,749,749,0,15,100000,200000,150000.0,"2 Feb, 2007","Action, Racing, Simulation",False,72,0
423890,Gods and Idols,Viking Tao,Viking Tao,,531,225,0,"100,000 .. 200,000",365,0,567,0,0,0,0,6,100000,200000,150000.0,"12 Dec, 2016","Indie, RPG, Simulation, Strategy, Free To Play, Early Access",True,,0
2961530,Fears to Fathom - Woodbury Getaway,Rayll Studios,Rayll Studios,,2310,370,0,"100,000 .. 200,000",123,0,150,0,999,999,0,15,100000,200000,150000.0,"12 Sep, 2024","Adventure, Casual, Indie",False,,0
455020,Jackpot Poker by PokerStars,PokerStars Mobile Limited,PokerStars Mobile Limited,,196,188,0,"100,000 .. 200,000",401,0,282,0,0,0,0,6,100000,200000,150000.0,"20 Mar, 2017","Casual, Free To Play, Massively Multiplayer, Sports, Strategy",True,,0
1478070,Fights in Tight Spaces (Prologue),Ground Shatter,Raw Fury,,762,49,0,"100,000 .. 200,000",64,0,85,0,0,0,0,1,100000,200000,150000.0,"14 Dec, 2020","Action, Strategy",True,,0
431540,Frosty Kiss,"2Chance Projects, IIchan Eroge Team",2Chance Projects,,1376,155,0,"100,000 .. 200,000",184,0,73,0,0,0,0,3,100000,200000,150000.0,"8 Jan, 2016","Adventure, Casual, Free To Play, Indie",True,,0
252330,Slender: The Arrival,Blue Isle Studios,Blue Isle Publishing,,7966,1066,0,"100,000 .. 200,000",194,0,112,0,1999,1999,0,5,100000,200000,150000.0,"28 Oct, 2013","Action, Adventure, Indie",False,65,1
348620,Voices from the Sea,Zeiva Inc,Zeiva Inc,,1173,93,0,"100,000 .. 200,000",31,0,35,0,0,0,0,1,100000,200000,150000.0,"24 Mar, 2015","Adventure, Casual, Indie, Free To Play",True,,2
491280,Drift Horizon Online,JDM4iK Games,"SA Industry, BATYSTORE LTD",,479,407,0,"100,000 .. 200,000",267,0,251,0,499,499,0,3,100000,200000,150000.0,"23 Mar, 2017","Action, Racing, Simulation, Sports",False,,0
525780,Doorways: Old Prototype,Saibot Studios,Saibot Studios,,570,94,0,"100,000 .. 200,000",24,0,26,0,0,0,0,0,100000,200000,150000.0,"5 Oct, 2016","Action, Adventure, Indie, Free To Play",True,,0
445130,The Average Everyday Adventures of Samantha Browne,Lemonsucker Games,Lemonsucker Games,,983,220,0,"100,000 .. 200,000",31,0,32,0,0,0,0,1,100000,200000,150000.0,"18 Apr, 2016","Casual, Free To Play, Indie",True,,0
365070,One Manga Day,DeXP,"DeXP, MyLifeGame.RU",,586,374,0,"100,000 .. 200,000",55,0,63,0,0,0,0,2,100000,200000,150000.0,"4 May, 2015","Adventure, Casual, Free To Play, Indie, Simulation",True,,2
215870,Dungeon-Party,Cyanide Studio,Nacon,,167,219,0,"100,000 .. 200,000",144,0,159,0,0,0,0,1,100000,200000,150000.0,"13 Mar, 2013","Massively Multiplayer, Free To Play",True,,0
1058200,Pixel Puzzles Traditional Jigsaw Puzzles,Pixel Puzzles,Pixel Puzzles,,373,121,0,"100,000 .. 200,000",676,18,1297,18,0,0,0,13,100000,200000,150000.0,"18 Nov, 2019","Casual, Indie, Simulation, Strategy, Free To Play",True,,48
655550,NOKBAK,BYU Animation -  Class of 2017,BYU Center for Animation,,252,84,0,"100,000 .. 200,000",73,0,25,0,0,0,0,0,100000,200000,150000.0,"29 Aug, 2017","Action, Free To Play, Sports",True,,0
522230,The Fishing Club 3D: Co-op Sport Angling,Robot Riot UG (haftungsbeschränkt),Robot Riot UG (haftungsbeschränkt),,456,135,0,"100,000 .. 200,000",194,0,65,0,0,0,0,40,100000,200000,150000.0,"23 Mar, 2017","Casual, Indie, Simulation, Sports, Free To Play",True,,0
311480,Vertical Drop Heroes HD,Nerdook Productions,Digerati,,591,141,0,"100,000 .. 200,000",138,0,27,0,699,699,0,0,100000,200000,150000.0,"25 Jul, 2014","Action, RPG",False,70,1
3261010,East Trade Tycoon: Inheritance,PandaUpStudio,PandaUpStudio,,1759,119,0,"100,000 .. 200,000",262,76,152,76,299,299,0,59,100000,200000,150000.0,"21 Oct, 2024","Casual, Simulation",False,,0
329280,Avalon Lords: Dawn Rises,Animus Interactive Inc,,,88,75,0,"100,000 .. 200,000",224,0,327,0,999,999,0,0,100000,200000,150000.0,"28 Apr, 2016","Action, Adventure, Indie, Simulation, Strategy, Early Access",False,,0
790650,MARVEL END TIME ARENA,Smilegate Entertainment,Smilegate Entertainment,99.0,368,160,69,"100,000 .. 200,000",30,0,30,0,0,0,0,0,100000,200000,150000.0,,,,,
1449750,Space Commander: War and Trade,Home Net Games,Home Net Games,,442,214,0,"100,000 .. 200,000",32,0,32,0,0,0,0,7,100000,200000,150000.0,"4 Nov, 2020","Action, Free To Play, Indie, RPG",True,,0
758980,Poker Legends: Texas Hold'em Poker Tournaments,DYNAMICNEXT,DYNAMICNEXT,,559,171,0,"100,000 .. 200,000",251,0,153,0,0,0,0,21,100000,200000,150000.0,"4 Apr, 2018","Casual, Indie, Massively Multiplayer, Simulation, Free To Play",True,,0
649900,Mini Guns - Omega Wars,"Riposte Games &amp; Co, Inc","Riposte Games &amp; Co, Inc",,245,153,0,"100,000 .. 200,000",164,0,91,0,0,0,0,0,100000,200000,150000.0,"2 Nov, 2017","Action, Free To Play, Strategy, Early Access",False,,0
600120,Life Forge - Reborn ORPG,Life Forge Team,Pixel Life,,244,112,0,"100,000 .. 200,000",33,0,33,0,0,0,0,0,100000,200000,150000.0,"26 Nov, 2018","Casual, Free To Play, RPG",True,,0
381560,Epic Cards Battle(TCG),momoStorm Entertainment,momoStorm Entertainment,,381,375,0,"100,000 .. 200,000",447,0,655,0,0,0,0,4,100000,200000,150000.0,"9 Jul, 2015","Casual, Free To Play, Strategy",True,,0
542480,Therian Saga,Virtys,Virtys,,385,156,0,"100,000 .. 200,000",7615,0,1597,0,0,0,0,14,100000,200000,150000.0,"27 Mar, 2017","Action, Adventure, Free To Play, Indie, Massively Multiplayer, RPG, Simulation, Strategy",True,,0
1872550,Destroy All Humans! – Clone Carnage,THQ Nordic,THQ Nordic,,89,152,0,"100,000 .. 200,000",21,0,21,0,0,0,0,0,100000,200000,150000.0,"1 Jun, 2022","Action, Adventure",True,,0
783240,Die pig die,Vector bundle,Vector bundle,,103,211,0,"100,000 .. 200,000",17,0,17,0,0,0,0,0,100000,200000,150000.0,"23 May, 2018","Action, Adventure, Casual, Free To Play, Indie, Massively Multiplayer, Early Access",True,,0
353360,how do you Do It?,"Nina Freeman, Emmett Butler, Decky Coss, Joni Kittaka",none,,2158,393,0,"100,000 .. 200,000",19,0,20,0,0,0,0,2,100000,200000,150000.0,"27 Feb, 2015","Free To Play, Indie",True,,0
393930,RoShamBo,Blam! Games LLC,Blam! Games LLC,,278,159,0,"100,000 .. 200,000",68,0,41,0,0,0,0,2,100000,200000,150000.0,"14 Jul, 2016","Action, Casual, Free To Play, Indie, RPG, Sports, Early Access",True,,1
1810980,Smart Factory Tycoon: Beginnings,Turquoise Revival Games,GrabTheGames,,385,111,0,"100,000 .. 200,000",52,0,59,0,0,0,0,0,100000,200000,150000.0,"5 Jan, 2022","Casual, Indie, Simulation, Strategy, Free To Play",True,,0
684200,Icons: Legacy Edition,"Wavedash Games, Vortex Games","Wavedash Games, Vortex Games",,414,568,0,"100,000 .. 200,000",315,0,94,0,0,0,0,0,100000,200000,150000.0,"12 Jul, 2018","Action, Indie, Strategy",True,,0
295710,Darkwind: War on Wheels,Psychic Software,Psychic Software,,240,228,0,"100,000 .. 200,000",703,0,89,0,0,0,0,9,100000,200000,150000.0,"22 Aug, 2014","Action, Free To Play, Indie, Massively Multiplayer, Racing, RPG, Strategy",True,,0
1832220,Blind Fate: Edo no Yami — Dojo,Troglobytes Games,101XP,,445,66,0,"100,000 .. 200,000",40,0,44,0,0,0,0,0,100000,200000,150000.0,"16 Dec, 2021","Action, Adventure, Indie, RPG, Simulation, Free To Play",True,,0
409670,Pink Hour,Studio Pixel,PLAYISM,,923,71,0,"100,000 .. 200,000",54,0,29,0,0,0,0,1,100000,200000,150000.0,"28 Oct, 2015","Action, Indie, Free To Play",True,,0
334030,Epic Arena,Shadow Masters,Shadow Masters,,196,104,0,"100,000 .. 200,000",48,0,50,0,0,0,0,2,100000,200000,150000.0,"5 May, 2015","Free To Play, Indie, Strategy",True,,5
754120,Ninja Stealth 3,SC Jogos,SC Jogos,,402,100,0,"100,000 .. 200,000",290,0,194,0,499,499,0,1,100000,200000,150000.0,"6 Dec, 2017","Casual, Indie, Strategy",False,,0
571350,DED,"L. Stotch, Vladimir Soldatov","L. Stotch, Vladimir Soldatov",,595,132,0,"100,000 .. 200,000",23,0,25,0,0,0,0,1,100000,200000,150000.0,"3 Mar, 2017","Action, Free To Play, Indie",True,,1
556820,Warbands: Bushido,Red Unit Studios,Red Unit Studios,,832,363,0,"100,000 .. 200,000",407,0,159,0,0,0,0,3,100000,200000,150000.0,"15 Sep, 2017","Free To Play, Indie, Strategy",True,,0
2431660,Let's School Homeroom,Pathea Games,Pathea Games,,955,64,0,"100,000 .. 200,000",154,0,103,0,0,0,0,0,100000,200000,150000.0,"20 Jun, 2023","Casual, Indie, Simulation",False,,0
665370,Mutilate-a-Doll 2,Rava Games,Rava Games,,1622,117,0,"100,000 .. 200,000",247,0,468,0,900,900,0,8,100000,200000,150000.0,"1 Mar, 2019","Casual, Indie, Simulation",False,,0
791470,DYO,"Team DYO, Josia Roncancio",Team DYO,,1571,52,0,"100,000 .. 200,000",181,0,82,0,0,0,0,3,100000,200000,150000.0,"13 Feb, 2018",Indie,True,,1
433530,Heliborne Collection,Klabater,Klabater,,2856,1013,0,"100,000 .. 200,000",1006,0,631,0,599,2999,80,9,100000,200000,150000.0,"12 Oct, 2017","Action, Indie, Massively Multiplayer",False,71,0
304170,Kick-Ass 2,Freedom Factory,United Independent Entertainment,,91,233,0,"100,000 .. 200,000",531,0,531,0,999,999,0,0,100000,200000,150000.0,"15 Aug, 2014","Action, Adventure",False,,0
680310,Poker World - Single Player,Playtika Ltd.,Playtika Ltd.,,182,212,0,"100,000 .. 200,000",8593,0,17037,0,0,0,0,20,100000,200000,150000.0,"27 Aug, 2017","Casual, Simulation, Free To Play",True,,0
